ID	URL	category	genome_size
GCF_018570995.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/995/GCF_018570995.1_ASM1857099v1/GCF_018570995.1_ASM1857099v1_genomic.fna.gz	viral	3708
GCF_018569945.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/569/945/GCF_018569945.1_ASM1856994v1/GCF_018569945.1_ASM1856994v1_genomic.fna.gz	viral	4096
GCF_018570545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/545/GCF_018570545.1_ASM1857054v1/GCF_018570545.1_ASM1857054v1_genomic.fna.gz	viral	3902
GCF_018571505.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/505/GCF_018571505.1_ASM1857150v1/GCF_018571505.1_ASM1857150v1_genomic.fna.gz	viral	3901
GCF_018551245.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/245/GCF_018551245.1_ASM1855124v1/GCF_018551245.1_ASM1855124v1_genomic.fna.gz	viral	3878
GCF_018570125.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/125/GCF_018570125.1_ASM1857012v1/GCF_018570125.1_ASM1857012v1_genomic.fna.gz	viral	3899
GCF_018554575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/575/GCF_018554575.1_ASM1855457v1/GCF_018554575.1_ASM1855457v1_genomic.fna.gz	viral	3815
GCF_018557495.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/495/GCF_018557495.1_ASM1855749v1/GCF_018557495.1_ASM1855749v1_genomic.fna.gz	viral	3831
GCF_018572315.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/315/GCF_018572315.1_ASM1857231v1/GCF_018572315.1_ASM1857231v1_genomic.fna.gz	viral	3710
GCF_018548465.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/548/465/GCF_018548465.1_ASM1854846v1/GCF_018548465.1_ASM1854846v1_genomic.fna.gz	viral	4575
GCF_018557915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/915/GCF_018557915.1_ASM1855791v1/GCF_018557915.1_ASM1855791v1_genomic.fna.gz	viral	4243
GCF_018571335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/335/GCF_018571335.1_ASM1857133v1/GCF_018571335.1_ASM1857133v1_genomic.fna.gz	viral	3767
GCF_018570775.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/775/GCF_018570775.1_ASM1857077v1/GCF_018570775.1_ASM1857077v1_genomic.fna.gz	viral	3659
GCF_018554535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/535/GCF_018554535.1_ASM1855453v1/GCF_018554535.1_ASM1855453v1_genomic.fna.gz	viral	3621
GCF_018560115.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/560/115/GCF_018560115.1_ASM1856011v1/GCF_018560115.1_ASM1856011v1_genomic.fna.gz	viral	5034
GCF_018572595.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/595/GCF_018572595.1_ASM1857259v1/GCF_018572595.1_ASM1857259v1_genomic.fna.gz	viral	4292
GCF_018551465.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/465/GCF_018551465.1_ASM1855146v1/GCF_018551465.1_ASM1855146v1_genomic.fna.gz	viral	4150
GCF_018554695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/695/GCF_018554695.1_ASM1855469v1/GCF_018554695.1_ASM1855469v1_genomic.fna.gz	viral	4038
GCF_018554485.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/485/GCF_018554485.1_ASM1855448v1/GCF_018554485.1_ASM1855448v1_genomic.fna.gz	viral	4058
GCF_018572535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/535/GCF_018572535.1_ASM1857253v1/GCF_018572535.1_ASM1857253v1_genomic.fna.gz	viral	4058
GCF_018571385.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/385/GCF_018571385.1_ASM1857138v1/GCF_018571385.1_ASM1857138v1_genomic.fna.gz	viral	3901
GCF_018557335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/335/GCF_018557335.1_ASM1855733v1/GCF_018557335.1_ASM1855733v1_genomic.fna.gz	viral	3763
GCF_018554415.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/415/GCF_018554415.1_ASM1855441v1/GCF_018554415.1_ASM1855441v1_genomic.fna.gz	viral	3884
GCF_018548475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/548/475/GCF_018548475.1_ASM1854847v1/GCF_018548475.1_ASM1854847v1_genomic.fna.gz	viral	3882
GCF_018570785.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/785/GCF_018570785.1_ASM1857078v1/GCF_018570785.1_ASM1857078v1_genomic.fna.gz	viral	3863
GCF_018572345.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/345/GCF_018572345.1_ASM1857234v1/GCF_018572345.1_ASM1857234v1_genomic.fna.gz	viral	4056
GCF_018571875.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/875/GCF_018571875.1_ASM1857187v1/GCF_018571875.1_ASM1857187v1_genomic.fna.gz	viral	3958
GCF_018570385.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/385/GCF_018570385.1_ASM1857038v1/GCF_018570385.1_ASM1857038v1_genomic.fna.gz	viral	3865
GCF_018571865.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/865/GCF_018571865.1_ASM1857186v1/GCF_018571865.1_ASM1857186v1_genomic.fna.gz	viral	3666
GCF_018571685.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/685/GCF_018571685.1_ASM1857168v1/GCF_018571685.1_ASM1857168v1_genomic.fna.gz	viral	3662
GCF_018570525.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/525/GCF_018570525.1_ASM1857052v1/GCF_018570525.1_ASM1857052v1_genomic.fna.gz	viral	3251
GCF_018570225.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/225/GCF_018570225.1_ASM1857022v1/GCF_018570225.1_ASM1857022v1_genomic.fna.gz	viral	4394
GCF_018570005.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/005/GCF_018570005.1_ASM1857000v1/GCF_018570005.1_ASM1857000v1_genomic.fna.gz	viral	4268
GCF_018550985.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/985/GCF_018550985.1_ASM1855098v1/GCF_018550985.1_ASM1855098v1_genomic.fna.gz	viral	3944
GCF_018559865.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/865/GCF_018559865.1_ASM1855986v1/GCF_018559865.1_ASM1855986v1_genomic.fna.gz	viral	3992
GCF_018550895.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/895/GCF_018550895.1_ASM1855089v1/GCF_018550895.1_ASM1855089v1_genomic.fna.gz	viral	3826
GCF_018569975.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/569/975/GCF_018569975.1_ASM1856997v1/GCF_018569975.1_ASM1856997v1_genomic.fna.gz	viral	3708
GCF_018570135.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/135/GCF_018570135.1_ASM1857013v1/GCF_018570135.1_ASM1857013v1_genomic.fna.gz	viral	3417
GCF_018571625.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/625/GCF_018571625.1_ASM1857162v1/GCF_018571625.1_ASM1857162v1_genomic.fna.gz	viral	4170
GCF_018554045.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/045/GCF_018554045.1_ASM1855404v1/GCF_018554045.1_ASM1855404v1_genomic.fna.gz	viral	4154
GCF_018557955.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/955/GCF_018557955.1_ASM1855795v1/GCF_018557955.1_ASM1855795v1_genomic.fna.gz	viral	3867
GCF_018570805.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/805/GCF_018570805.1_ASM1857080v1/GCF_018570805.1_ASM1857080v1_genomic.fna.gz	viral	4417
GCF_018560035.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/560/035/GCF_018560035.1_ASM1856003v1/GCF_018560035.1_ASM1856003v1_genomic.fna.gz	viral	4092
GCF_018570535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/535/GCF_018570535.1_ASM1857053v1/GCF_018570535.1_ASM1857053v1_genomic.fna.gz	viral	4183
GCF_018570115.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/115/GCF_018570115.1_ASM1857011v1/GCF_018570115.1_ASM1857011v1_genomic.fna.gz	viral	4170
GCF_018550855.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/855/GCF_018550855.1_ASM1855085v1/GCF_018550855.1_ASM1855085v1_genomic.fna.gz	viral	4694
GCF_018572195.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/195/GCF_018572195.1_ASM1857219v1/GCF_018572195.1_ASM1857219v1_genomic.fna.gz	viral	4303
GCF_018559985.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/985/GCF_018559985.1_ASM1855998v1/GCF_018559985.1_ASM1855998v1_genomic.fna.gz	viral	4303
GCF_018570725.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/725/GCF_018570725.1_ASM1857072v1/GCF_018570725.1_ASM1857072v1_genomic.fna.gz	viral	4246
GCF_018570815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/815/GCF_018570815.1_ASM1857081v1/GCF_018570815.1_ASM1857081v1_genomic.fna.gz	viral	3951
GCF_018571085.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/085/GCF_018571085.1_ASM1857108v1/GCF_018571085.1_ASM1857108v1_genomic.fna.gz	viral	4056
GCF_018554605.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/605/GCF_018554605.1_ASM1855460v1/GCF_018554605.1_ASM1855460v1_genomic.fna.gz	viral	4129
GCF_018571775.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/775/GCF_018571775.1_ASM1857177v1/GCF_018571775.1_ASM1857177v1_genomic.fna.gz	viral	4015
GCF_018551385.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/385/GCF_018551385.1_ASM1855138v1/GCF_018551385.1_ASM1855138v1_genomic.fna.gz	viral	3695
GCF_018570825.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/825/GCF_018570825.1_ASM1857082v1/GCF_018570825.1_ASM1857082v1_genomic.fna.gz	viral	4006
GCF_018557665.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/665/GCF_018557665.1_ASM1855766v1/GCF_018557665.1_ASM1855766v1_genomic.fna.gz	viral	4471
GCF_018550665.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/665/GCF_018550665.1_ASM1855066v1/GCF_018550665.1_ASM1855066v1_genomic.fna.gz	viral	3937
GCF_018571345.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/345/GCF_018571345.1_ASM1857134v1/GCF_018571345.1_ASM1857134v1_genomic.fna.gz	viral	3898
GCF_018554705.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/705/GCF_018554705.1_ASM1855470v1/GCF_018554705.1_ASM1855470v1_genomic.fna.gz	viral	3873
GCF_018559905.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/905/GCF_018559905.1_ASM1855990v1/GCF_018559905.1_ASM1855990v1_genomic.fna.gz	viral	3840
GCF_018571595.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/595/GCF_018571595.1_ASM1857159v1/GCF_018571595.1_ASM1857159v1_genomic.fna.gz	viral	3838
GCF_018571845.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/845/GCF_018571845.1_ASM1857184v1/GCF_018571845.1_ASM1857184v1_genomic.fna.gz	viral	3804
GCF_018571315.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/315/GCF_018571315.1_ASM1857131v1/GCF_018571315.1_ASM1857131v1_genomic.fna.gz	viral	3661
GCF_018569925.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/569/925/GCF_018569925.1_ASM1856992v1/GCF_018569925.1_ASM1856992v1_genomic.fna.gz	viral	3636
GCF_018570735.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/735/GCF_018570735.1_ASM1857073v1/GCF_018570735.1_ASM1857073v1_genomic.fna.gz	viral	3562
GCF_018557895.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/895/GCF_018557895.1_ASM1855789v1/GCF_018557895.1_ASM1855789v1_genomic.fna.gz	viral	4280
GCF_018571945.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/945/GCF_018571945.1_ASM1857194v1/GCF_018571945.1_ASM1857194v1_genomic.fna.gz	viral	4427
GCF_018571375.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/375/GCF_018571375.1_ASM1857137v1/GCF_018571375.1_ASM1857137v1_genomic.fna.gz	viral	4239
GCF_018559955.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/955/GCF_018559955.1_ASM1855995v1/GCF_018559955.1_ASM1855995v1_genomic.fna.gz	viral	4209
GCF_018572085.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/085/GCF_018572085.1_ASM1857208v1/GCF_018572085.1_ASM1857208v1_genomic.fna.gz	viral	4095
GCF_018572275.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/275/GCF_018572275.1_ASM1857227v1/GCF_018572275.1_ASM1857227v1_genomic.fna.gz	viral	4061
GCF_018551405.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/405/GCF_018551405.1_ASM1855140v1/GCF_018551405.1_ASM1855140v1_genomic.fna.gz	viral	3970
GCF_018550755.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/755/GCF_018550755.1_ASM1855075v1/GCF_018550755.1_ASM1855075v1_genomic.fna.gz	viral	4034
GCF_018560185.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/560/185/GCF_018560185.1_ASM1856018v1/GCF_018560185.1_ASM1856018v1_genomic.fna.gz	viral	4023
GCF_018557715.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/715/GCF_018557715.1_ASM1855771v1/GCF_018557715.1_ASM1855771v1_genomic.fna.gz	viral	3811
GCF_018570935.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/935/GCF_018570935.1_ASM1857093v1/GCF_018570935.1_ASM1857093v1_genomic.fna.gz	viral	3994
GCF_018572235.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/235/GCF_018572235.1_ASM1857223v1/GCF_018572235.1_ASM1857223v1_genomic.fna.gz	viral	3992
GCF_018557475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/475/GCF_018557475.1_ASM1855747v1/GCF_018557475.1_ASM1855747v1_genomic.fna.gz	viral	3973
GCF_018560125.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/560/125/GCF_018560125.1_ASM1856012v1/GCF_018560125.1_ASM1856012v1_genomic.fna.gz	viral	3924
GCF_018551475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/475/GCF_018551475.1_ASM1855147v1/GCF_018551475.1_ASM1855147v1_genomic.fna.gz	viral	3799
GCF_018551035.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/035/GCF_018551035.1_ASM1855103v1/GCF_018551035.1_ASM1855103v1_genomic.fna.gz	viral	3872
GCF_018572555.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/555/GCF_018572555.1_ASM1857255v1/GCF_018572555.1_ASM1857255v1_genomic.fna.gz	viral	3830
GCF_018570235.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/235/GCF_018570235.1_ASM1857023v1/GCF_018570235.1_ASM1857023v1_genomic.fna.gz	viral	3808
GCF_018572285.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/285/GCF_018572285.1_ASM1857228v1/GCF_018572285.1_ASM1857228v1_genomic.fna.gz	viral	3600
GCF_018570605.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/605/GCF_018570605.1_ASM1857060v1/GCF_018570605.1_ASM1857060v1_genomic.fna.gz	viral	3694
GCF_018551485.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/485/GCF_018551485.1_ASM1855148v1/GCF_018551485.1_ASM1855148v1_genomic.fna.gz	viral	3621
GCF_018570895.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/895/GCF_018570895.1_ASM1857089v1/GCF_018570895.1_ASM1857089v1_genomic.fna.gz	viral	4022
GCF_018570925.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/925/GCF_018570925.1_ASM1857092v1/GCF_018570925.1_ASM1857092v1_genomic.fna.gz	viral	3969
GCF_018570075.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/075/GCF_018570075.1_ASM1857007v1/GCF_018570075.1_ASM1857007v1_genomic.fna.gz	viral	4252
GCF_018572425.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/425/GCF_018572425.1_ASM1857242v1/GCF_018572425.1_ASM1857242v1_genomic.fna.gz	viral	4575
GCF_018559935.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/935/GCF_018559935.1_ASM1855993v1/GCF_018559935.1_ASM1855993v1_genomic.fna.gz	viral	4418
GCF_018550975.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/975/GCF_018550975.1_ASM1855097v1/GCF_018550975.1_ASM1855097v1_genomic.fna.gz	viral	4312
GCF_018560155.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/560/155/GCF_018560155.1_ASM1856015v1/GCF_018560155.1_ASM1856015v1_genomic.fna.gz	viral	3784
GCF_018554545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/545/GCF_018554545.1_ASM1855454v1/GCF_018554545.1_ASM1855454v1_genomic.fna.gz	viral	3768
GCF_018572505.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/505/GCF_018572505.1_ASM1857250v1/GCF_018572505.1_ASM1857250v1_genomic.fna.gz	viral	3696
GCF_018551265.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/265/GCF_018551265.1_ASM1855126v1/GCF_018551265.1_ASM1855126v1_genomic.fna.gz	viral	3576
GCF_018557755.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/755/GCF_018557755.1_ASM1855775v1/GCF_018557755.1_ASM1855775v1_genomic.fna.gz	viral	5067
GCF_018553945.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/553/945/GCF_018553945.1_ASM1855394v1/GCF_018553945.1_ASM1855394v1_genomic.fna.gz	viral	4652
GCF_018557605.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/605/GCF_018557605.1_ASM1855760v1/GCF_018557605.1_ASM1855760v1_genomic.fna.gz	viral	4215
GCF_018570795.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/795/GCF_018570795.1_ASM1857079v1/GCF_018570795.1_ASM1857079v1_genomic.fna.gz	viral	4152
GCF_018557805.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/805/GCF_018557805.1_ASM1855780v1/GCF_018557805.1_ASM1855780v1_genomic.fna.gz	viral	4072
GCF_018572105.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/105/GCF_018572105.1_ASM1857210v1/GCF_018572105.1_ASM1857210v1_genomic.fna.gz	viral	4005
GCF_018571475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/475/GCF_018571475.1_ASM1857147v1/GCF_018571475.1_ASM1857147v1_genomic.fna.gz	viral	4381
GCF_018557345.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/345/GCF_018557345.1_ASM1855734v1/GCF_018557345.1_ASM1855734v1_genomic.fna.gz	viral	3999
GCF_018559895.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/895/GCF_018559895.1_ASM1855989v1/GCF_018559895.1_ASM1855989v1_genomic.fna.gz	viral	3997
GCF_018557785.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/785/GCF_018557785.1_ASM1855778v1/GCF_018557785.1_ASM1855778v1_genomic.fna.gz	viral	3944
GCF_018570045.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/045/GCF_018570045.1_ASM1857004v1/GCF_018570045.1_ASM1857004v1_genomic.fna.gz	viral	3921
GCF_018554665.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/665/GCF_018554665.1_ASM1855466v1/GCF_018554665.1_ASM1855466v1_genomic.fna.gz	viral	3841
GCF_018570245.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/245/GCF_018570245.1_ASM1857024v1/GCF_018570245.1_ASM1857024v1_genomic.fna.gz	viral	3844
GCF_018570055.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/055/GCF_018570055.1_ASM1857005v1/GCF_018570055.1_ASM1857005v1_genomic.fna.gz	viral	3810
GCF_018550735.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/735/GCF_018550735.1_ASM1855073v1/GCF_018550735.1_ASM1855073v1_genomic.fna.gz	viral	3738
GCF_018557645.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/645/GCF_018557645.1_ASM1855764v1/GCF_018557645.1_ASM1855764v1_genomic.fna.gz	viral	3966
GCF_018557745.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/745/GCF_018557745.1_ASM1855774v1/GCF_018557745.1_ASM1855774v1_genomic.fna.gz	viral	3625
GCF_018557535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/535/GCF_018557535.1_ASM1855753v1/GCF_018557535.1_ASM1855753v1_genomic.fna.gz	viral	4444
GCF_018551255.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/255/GCF_018551255.1_ASM1855125v1/GCF_018551255.1_ASM1855125v1_genomic.fna.gz	viral	4463
GCF_018559915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/559/915/GCF_018559915.1_ASM1855991v1/GCF_018559915.1_ASM1855991v1_genomic.fna.gz	viral	4294
GCF_018554455.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/554/455/GCF_018554455.1_ASM1855445v1/GCF_018554455.1_ASM1855445v1_genomic.fna.gz	viral	4060
GCF_018551135.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/551/135/GCF_018551135.1_ASM1855113v1/GCF_018551135.1_ASM1855113v1_genomic.fna.gz	viral	4074
GCF_018557815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/815/GCF_018557815.1_ASM1855781v1/GCF_018557815.1_ASM1855781v1_genomic.fna.gz	viral	3787
GCF_018571065.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/065/GCF_018571065.1_ASM1857106v1/GCF_018571065.1_ASM1857106v1_genomic.fna.gz	viral	3836
GCF_018570945.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/945/GCF_018570945.1_ASM1857094v1/GCF_018570945.1_ASM1857094v1_genomic.fna.gz	viral	3799
GCF_018569915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/569/915/GCF_018569915.1_ASM1856991v1/GCF_018569915.1_ASM1856991v1_genomic.fna.gz	viral	3865
GCF_018570025.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/025/GCF_018570025.1_ASM1857002v1/GCF_018570025.1_ASM1857002v1_genomic.fna.gz	viral	3865
GCF_018557655.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/655/GCF_018557655.1_ASM1855765v1/GCF_018557655.1_ASM1855765v1_genomic.fna.gz	viral	3833
GCF_018550765.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/550/765/GCF_018550765.1_ASM1855076v1/GCF_018550765.1_ASM1855076v1_genomic.fna.gz	viral	3698
GCF_018571395.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/395/GCF_018571395.1_ASM1857139v1/GCF_018571395.1_ASM1857139v1_genomic.fna.gz	viral	3577
GCF_018560025.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/560/025/GCF_018560025.1_ASM1856002v1/GCF_018560025.1_ASM1856002v1_genomic.fna.gz	viral	4395
GCF_018553975.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/553/975/GCF_018553975.1_ASM1855397v1/GCF_018553975.1_ASM1855397v1_genomic.fna.gz	viral	4378
GCF_018570355.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/355/GCF_018570355.1_ASM1857035v1/GCF_018570355.1_ASM1857035v1_genomic.fna.gz	viral	3809
GCF_018557865.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/557/865/GCF_018557865.1_ASM1855786v1/GCF_018557865.1_ASM1855786v1_genomic.fna.gz	viral	4058
GCF_018572485.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/572/485/GCF_018572485.1_ASM1857248v1/GCF_018572485.1_ASM1857248v1_genomic.fna.gz	viral	4035
GCF_018569985.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/569/985/GCF_018569985.1_ASM1856998v1/GCF_018569985.1_ASM1856998v1_genomic.fna.gz	viral	3996
GCF_018570095.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/570/095/GCF_018570095.1_ASM1857009v1/GCF_018570095.1_ASM1857009v1_genomic.fna.gz	viral	3952
GCF_018571365.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/571/365/GCF_018571365.1_ASM1857136v1/GCF_018571365.1_ASM1857136v1_genomic.fna.gz	viral	3700
